name,type,start_time,duration,"value"
"JTAG","v1frame",7.907641094,0.000011438,"Shift-DR
0x01000000000 (41)
0x0110242449C (41)"
"JTAG","v1frame",7.907652563,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.907653,0.000000219,"Update-DR"
"JTAG","v1frame",7.90765325,0.000735,"Run-Test/Idle"
"JTAG","v1frame",7.908388281,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",7.908388531,0.00000025,"Select-IR-Scan"
"JTAG","v1frame",7.908388813,0.00000025,"Capture-IR"
"JTAG","v1frame",7.908389094,0.000001625,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",7.90839075,0.000000406,"Exit1-IR"
"JTAG","v1frame",7.908391188,0.000000219,"Update-IR"
"JTAG","v1frame",7.908391437,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",7.908391875,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",7.908392156,0.000000219,"Capture-DR"
"JTAG","v1frame",7.908392406,0.000011438,"Shift-DR
0x01080500002 (41)
0x00000000000 (41)"
"JTAG","v1frame",7.908403875,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.908404313,0.00000025,"Update-DR"
"JTAG","v1frame",7.908404594,0.000223562,"Run-Test/Idle"
"JTAG","v1frame",7.908628187,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",7.908628469,0.000000219,"Capture-DR"
"JTAG","v1frame",7.908628719,0.000011437,"Shift-DR
0x01000000000 (41)
0x01080500000 (41)"
"JTAG","v1frame",7.908640187,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.908640625,0.00000025,"Update-DR"
"JTAG","v1frame",7.908640906,0.000212062,"Run-Test/Idle"
"JTAG","v1frame",7.908853,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",7.90885325,0.00000025,"Select-IR-Scan"
"JTAG","v1frame",7.908853531,0.000000219,"Capture-IR"
"JTAG","v1frame",7.908853781,0.000001656,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",7.908855469,0.000000375,"Exit1-IR"
"JTAG","v1frame",7.908855875,0.00000025,"Update-IR"
"JTAG","v1frame",7.908856156,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",7.908856594,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",7.908856844,0.00000025,"Capture-DR"
"JTAG","v1frame",7.908857125,0.000011438,"Shift-DR
0x05C008C4022 (41)
0x00000000000 (41)"
"JTAG","v1frame",7.908868594,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.908869031,0.000000219,"Update-DR"
"JTAG","v1frame",7.908869281,0.000154219,"Run-Test/Idle"
"JTAG","v1frame",7.909023531,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",7.909023813,0.000000219,"Select-IR-Scan"
"JTAG","v1frame",7.909024063,0.00000025,"Capture-IR"
"JTAG","v1frame",7.909024344,0.000001625,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",7.909026,0.000000406,"Exit1-IR"
"JTAG","v1frame",7.909026437,0.00000025,"Update-IR"
"JTAG","v1frame",7.909026719,0.000000375,"Run-Test/Idle"
"JTAG","v1frame",7.909027125,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",7.909027406,0.000000219,"Capture-DR"
"JTAG","v1frame",7.909027656,0.000011437,"Shift-DR
0x05800000001 (41)
0x05C008C4020 (41)"
"JTAG","v1frame",7.909039125,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.909039563,0.00000025,"Update-DR"
"JTAG","v1frame",7.909039844,0.000181781,"Run-Test/Idle"
"JTAG","v1frame",7.909221656,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",7.909221937,0.000000219,"Capture-DR"
"JTAG","v1frame",7.909222188,0.000011437,"Shift-DR
0x05800000000 (41)
0x05808000010 (41)"
"JTAG","v1frame",7.909233656,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.909234094,0.00000025,"Update-DR"
"JTAG","v1frame",7.909234375,0.00016025,"Run-Test/Idle"
"JTAG","v1frame",7.909394656,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",7.909394906,0.00000025,"Select-IR-Scan"
"JTAG","v1frame",7.909395188,0.000000219,"Capture-IR"
"JTAG","v1frame",7.909395437,0.000001656,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",7.909397125,0.000000406,"Exit1-IR"
"JTAG","v1frame",7.909397562,0.000000219,"Update-IR"
"JTAG","v1frame",7.909397812,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",7.90939825,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",7.9093985,0.00000025,"Capture-DR"
"JTAG","v1frame",7.909398781,0.000011437,"Shift-DR
0x01024242426 (41)
0x00000000000 (41)"
"JTAG","v1frame",7.90941025,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.909410688,0.000000219,"Update-DR"
"JTAG","v1frame",7.909410937,0.000142469,"Run-Test/Idle"
"JTAG","v1frame",7.909553437,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",7.909553687,0.00000025,"Capture-DR"
"JTAG","v1frame",7.909553969,0.000011437,"Shift-DR
0x01000000000 (41)
0x01024242424 (41)"
"JTAG","v1frame",7.909565438,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.909565875,0.000000219,"Update-DR"
"JTAG","v1frame",7.909566125,0.000150844,"Run-Test/Idle"
"JTAG","v1frame",7.909717,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",7.909717281,0.000000219,"Select-IR-Scan"
"JTAG","v1frame",7.909717531,0.00000025,"Capture-IR"
"JTAG","v1frame",7.909717813,0.000001625,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",7.909719469,0.000000406,"Exit1-IR"
"JTAG","v1frame",7.909719906,0.00000025,"Update-IR"
"JTAG","v1frame",7.909720187,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",7.909720625,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",7.909720875,0.00000025,"Capture-DR"
"JTAG","v1frame",7.909721156,0.000011438,"Shift-DR
0x05C008C4026 (41)
0x00000000000 (41)"
"JTAG","v1frame",7.909732625,0.000000375,"Exit1-DR"
"JTAG","v1frame",7.909733031,0.00000025,"Update-DR"
"JTAG","v1frame",7.909733313,0.000154937,"Run-Test/Idle"
"JTAG","v1frame",7.909888281,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",7.909888562,0.000000219,"Select-IR-Scan"
"JTAG","v1frame",7.909888813,0.00000025,"Capture-IR"
"JTAG","v1frame",7.909889094,0.000001625,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",7.90989075,0.000000406,"Exit1-IR"
"JTAG","v1frame",7.909891188,0.00000025,"Update-IR"
"JTAG","v1frame",7.909891469,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",7.909891906,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",7.909892156,0.00000025,"Capture-DR"
"JTAG","v1frame",7.909892437,0.000011438,"Shift-DR
0x05800000001 (41)
0x05C008C4024 (41)"
"JTAG","v1frame",7.909903906,0.000000375,"Exit1-DR"
"JTAG","v1frame",7.909904313,0.00000025,"Update-DR"
"JTAG","v1frame",7.909904594,0.00021375,"Run-Test/Idle"
"JTAG","v1frame",7.910118375,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",7.910118625,0.00000025,"Capture-DR"
"JTAG","v1frame",7.910118906,0.000011438,"Shift-DR
0x05800000000 (41)
0x05808000010 (41)"
"JTAG","v1frame",7.910130375,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.910130813,0.000000219,"Update-DR"
"JTAG","v1frame",7.910131062,0.000184094,"Run-Test/Idle"
"JTAG","v1frame",7.910315188,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",7.910315438,0.00000025,"Select-IR-Scan"
"JTAG","v1frame",7.910315719,0.00000025,"Capture-IR"
"JTAG","v1frame",7.910316,0.000001625,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",7.910317656,0.000000406,"Exit1-IR"
"JTAG","v1frame",7.910318094,0.000000219,"Update-IR"
"JTAG","v1frame",7.910318344,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",7.910318781,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",7.910319063,0.000000219,"Capture-DR"
"JTAG","v1frame",7.910319313,0.000011437,"Shift-DR
0x04400000001 (41)
0x00000000000 (41)"
"JTAG","v1frame",7.910330781,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.910331219,0.00000025,"Update-DR"
"JTAG","v1frame",7.9103315,0.000165406,"Run-Test/Idle"
"JTAG","v1frame",7.910496938,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",7.910497187,0.00000025,"Capture-DR"
"JTAG","v1frame",7.910497469,0.000011437,"Shift-DR
0x04400000000 (41)
0x04401000E88 (41)"
"JTAG","v1frame",7.910508938,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.910509375,0.000000219,"Update-DR"
"JTAG","v1frame",7.910509625,0.00017825,"Run-Test/Idle"
"JTAG","v1frame",7.910687906,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",7.910688187,0.000000219,"Select-IR-Scan"
"JTAG","v1frame",7.910688438,0.00000025,"Capture-IR"
"JTAG","v1frame",7.910688719,0.000001625,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",7.910690375,0.000000406,"Exit1-IR"
"JTAG","v1frame",7.910690813,0.00000025,"Update-IR"
"JTAG","v1frame",7.910691094,0.000000375,"Run-Test/Idle"
"JTAG","v1frame",7.9106915,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",7.910691781,0.000000219,"Capture-DR"
"JTAG","v1frame",7.910692031,0.000011438,"Shift-DR
0x04100000006 (41)
0x00000000000 (41)"
"JTAG","v1frame",7.9107035,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.910703938,0.00000025,"Update-DR"
"JTAG","v1frame",7.910704219,0.000227906,"Run-Test/Idle"
"JTAG","v1frame",7.910932156,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",7.910932406,0.00000025,"Capture-DR"
"JTAG","v1frame",7.910932687,0.000011438,"Shift-DR
0x04000000000 (41)
0x04100000004 (41)"
"JTAG","v1frame",7.910944156,0.000000375,"Exit1-DR"
"JTAG","v1frame",7.910944563,0.00000025,"Update-DR"
"JTAG","v1frame",7.910944844,0.000291062,"Run-Test/Idle"
"JTAG","v1frame",7.911235937,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",7.911236188,0.00000025,"Select-IR-Scan"
"JTAG","v1frame",7.911236469,0.000000219,"Capture-IR"
"JTAG","v1frame",7.911236719,0.000001625,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",7.911238375,0.000000406,"Exit1-IR"
"JTAG","v1frame",7.911238812,0.00000025,"Update-IR"
"JTAG","v1frame",7.911239094,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",7.911239531,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",7.911239781,0.00000025,"Capture-DR"
"JTAG","v1frame",7.911240063,0.000011437,"Shift-DR
0x04400000001 (41)
0x00000000000 (41)"
"JTAG","v1frame",7.911251531,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.911251969,0.000000219,"Update-DR"
"JTAG","v1frame",7.911252219,0.000134219,"Run-Test/Idle"
"JTAG","v1frame",7.911386469,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",7.911386719,0.00000025,"Capture-DR"
"JTAG","v1frame",7.911387,0.000011437,"Shift-DR
0x04400000000 (41)
0x044010C3288 (41)"
"JTAG","v1frame",7.911398469,0.000000375,"Exit1-DR"
"JTAG","v1frame",7.911398875,0.00000025,"Update-DR"
"JTAG","v1frame",7.911399156,0.000126156,"Run-Test/Idle"
"JTAG","v1frame",7.911525344,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",7.911525625,0.000000219,"Select-IR-Scan"
"JTAG","v1frame",7.911525875,0.00000025,"Capture-IR"
"JTAG","v1frame",7.911526156,0.000001625,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",7.911527813,0.000000406,"Exit1-IR"
"JTAG","v1frame",7.91152825,0.00000025,"Update-IR"
"JTAG","v1frame",7.911528531,0.000000375,"Run-Test/Idle"
"JTAG","v1frame",7.911528937,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",7.911529219,0.00000025,"Capture-DR"
"JTAG","v1frame",7.9115295,0.000011406,"Shift-DR
0x04000000006 (41)
0x00000000000 (41)"
"JTAG","v1frame",7.911540937,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.911541375,0.00000025,"Update-DR"
"JTAG","v1frame",7.911541656,0.000110719,"Run-Test/Idle"
"JTAG","v1frame",7.911652406,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",7.911652688,0.000000219,"Capture-DR"
"JTAG","v1frame",7.911652938,0.000011438,"Shift-DR
0x04000000000 (41)
0x04000000004 (41)"
"JTAG","v1frame",7.911664406,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.911664844,0.00000025,"Update-DR"
"JTAG","v1frame",7.911665125,0.007026844,"Run-Test/Idle"
"JTAG","v1frame",7.918692,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",7.91869225,0.00000025,"Select-IR-Scan"
"JTAG","v1frame",7.918692531,0.000000219,"Capture-IR"
"JTAG","v1frame",7.918692781,0.000001656,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",7.918694469,0.000000406,"Exit1-IR"
"JTAG","v1frame",7.918694906,0.000000219,"Update-IR"
"JTAG","v1frame",7.918695156,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",7.918695594,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",7.918695875,0.000000219,"Capture-DR"
"JTAG","v1frame",7.918696125,0.000011437,"Shift-DR
0x04400000001 (41)
0x00000000000 (41)"
"JTAG","v1frame",7.918707594,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.918708031,0.000000219,"Update-DR"
"JTAG","v1frame",7.918708281,0.000149406,"Run-Test/Idle"
"JTAG","v1frame",7.918857719,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",7.918857969,0.00000025,"Capture-DR"
"JTAG","v1frame",7.91885825,0.000011437,"Shift-DR
0x04400000000 (41)
0x044010C3288 (41)"
"JTAG","v1frame",7.918869719,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.918870156,0.000000219,"Update-DR"
"JTAG","v1frame",7.918870406,0.000200219,"Run-Test/Idle"
"JTAG","v1frame",7.919070656,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",7.919070906,0.00000025,"Select-IR-Scan"
"JTAG","v1frame",7.919071188,0.000000219,"Capture-IR"
"JTAG","v1frame",7.919071438,0.000001625,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",7.919073094,0.000000406,"Exit1-IR"
"JTAG","v1frame",7.919073531,0.00000025,"Update-IR"
"JTAG","v1frame",7.919073812,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",7.91907425,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",7.9190745,0.00000025,"Capture-DR"
"JTAG","v1frame",7.919074781,0.000011438,"Shift-DR
0x04400000001 (41)
0x00000000000 (41)"
"JTAG","v1frame",7.91908625,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.919086688,0.000000219,"Update-DR"
"JTAG","v1frame",7.919086938,0.000116594,"Run-Test/Idle"
"JTAG","v1frame",7.919203562,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",7.919203813,0.00000025,"Capture-DR"
"JTAG","v1frame",7.919204094,0.000011437,"Shift-DR
0x04400000000 (41)
0x044010C3288 (41)"
"JTAG","v1frame",7.919215562,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.919216,0.000000219,"Update-DR"
"JTAG","v1frame",7.91921625,0.000216875,"Run-Test/Idle"
"JTAG","v1frame",7.919433156,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",7.919433406,0.00000025,"Select-IR-Scan"
"JTAG","v1frame",7.919433687,0.000000219,"Capture-IR"
"JTAG","v1frame",7.919433938,0.000001656,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",7.919435625,0.000000406,"Exit1-IR"
"JTAG","v1frame",7.919436062,0.000000219,"Update-IR"
"JTAG","v1frame",7.919436313,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",7.91943675,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",7.919437031,0.000000219,"Capture-DR"
"JTAG","v1frame",7.919437281,0.000011438,"Shift-DR
0x04400000001 (41)
0x00000000000 (41)"
"JTAG","v1frame",7.91944875,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.919449187,0.000000219,"Update-DR"
"JTAG","v1frame",7.919449437,0.00017975,"Run-Test/Idle"
"JTAG","v1frame",7.919629219,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",7.919629469,0.00000025,"Capture-DR"
"JTAG","v1frame",7.91962975,0.000011438,"Shift-DR
0x04400000000 (41)
0x044010C3288 (41)"
"JTAG","v1frame",7.919641219,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.919641656,0.000000219,"Update-DR"
"JTAG","v1frame",7.919641906,0.000204406,"Run-Test/Idle"
"JTAG","v1frame",7.919846344,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",7.919846625,0.000000219,"Select-IR-Scan"
"JTAG","v1frame",7.919846875,0.00000025,"Capture-IR"
"JTAG","v1frame",7.919847156,0.000001625,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",7.919848812,0.000000406,"Exit1-IR"
"JTAG","v1frame",7.91984925,0.000000219,"Update-IR"
"JTAG","v1frame",7.9198495,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",7.919849938,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",7.919850219,0.000000219,"Capture-DR"
"JTAG","v1frame",7.919850469,0.000011438,"Shift-DR
0x04400000001 (41)
0x00000000000 (41)"
"JTAG","v1frame",7.919861938,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.919862375,0.00000025,"Update-DR"
"JTAG","v1frame",7.919862656,0.000150531,"Run-Test/Idle"
"JTAG","v1frame",7.920013219,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",7.920013469,0.00000025,"Capture-DR"
"JTAG","v1frame",7.92001375,0.000011438,"Shift-DR
0x04400000000 (41)
0x044010C3288 (41)"
"JTAG","v1frame",7.920025219,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.920025656,0.000000219,"Update-DR"
"JTAG","v1frame",7.920025906,0.010493969,"Run-Test/Idle"
"JTAG","v1frame",7.930519906,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",7.930520156,0.00000025,"Select-IR-Scan"
"JTAG","v1frame",7.930520438,0.000000219,"Capture-IR"
"JTAG","v1frame",7.930520687,0.000001625,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",7.930522344,0.000000406,"Exit1-IR"
"JTAG","v1frame",7.930522781,0.00000025,"Update-IR"
"JTAG","v1frame",7.930523062,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",7.9305235,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",7.93052375,0.00000025,"Capture-DR"
"JTAG","v1frame",7.930524031,0.000011437,"Shift-DR
0x04400000001 (41)
0x00000000000 (41)"
"JTAG","v1frame",7.9305355,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.930535938,0.000000219,"Update-DR"
"JTAG","v1frame",7.930536187,0.000170656,"Run-Test/Idle"
"JTAG","v1frame",7.930706875,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",7.930707156,0.00000025,"Capture-DR"
"JTAG","v1frame",7.930707437,0.000011406,"Shift-DR
0x04400000000 (41)
0x044010C3288 (41)"
"JTAG","v1frame",7.930718875,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.930719312,0.00000025,"Update-DR"
"JTAG","v1frame",7.930719594,0.003417562,"Run-Test/Idle"
"JTAG","v1frame",7.934137188,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",7.934137469,0.000000219,"Select-IR-Scan"
"JTAG","v1frame",7.934137719,0.00000025,"Capture-IR"
"JTAG","v1frame",7.934138,0.000001625,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",7.934139656,0.000000406,"Exit1-IR"
"JTAG","v1frame",7.934140094,0.000000219,"Update-IR"
"JTAG","v1frame",7.934140344,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",7.934140781,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",7.934141063,0.000000219,"Capture-DR"
"JTAG","v1frame",7.934141313,0.000011437,"Shift-DR
0x0E000140002 (41)
0x00000000000 (41)"
"JTAG","v1frame",7.934152781,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.934153219,0.00000025,"Update-DR"
"JTAG","v1frame",7.9341535,0.000175906,"Run-Test/Idle"
"JTAG","v1frame",7.934329437,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",7.934329719,0.00000025,"Capture-DR"
"JTAG","v1frame",7.93433,0.000011406,"Shift-DR
0x0E000000000 (41)
0x0E000140000 (41)"
"JTAG","v1frame",7.934341437,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.934341875,0.00000025,"Update-DR"
"JTAG","v1frame",7.934342156,0.000181812,"Run-Test/Idle"
"JTAG","v1frame",7.934524,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",7.934524281,0.000000219,"Select-IR-Scan"
"JTAG","v1frame",7.934524531,0.00000025,"Capture-IR"
"JTAG","v1frame",7.934524813,0.000001625,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",7.934526469,0.000000406,"Exit1-IR"
"JTAG","v1frame",7.934526906,0.000000219,"Update-IR"
"JTAG","v1frame",7.934527156,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",7.934527594,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",7.934527875,0.000000219,"Capture-DR"
"JTAG","v1frame",7.934528125,0.000011438,"Shift-DR
0x0E500338022 (41)
0x00000000000 (41)"
"JTAG","v1frame",7.934539594,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.934540031,0.00000025,"Update-DR"
"JTAG","v1frame",7.934540313,0.000135219,"Run-Test/Idle"
"JTAG","v1frame",7.934675562,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",7.934675813,0.00000025,"Capture-DR"
"JTAG","v1frame",7.934676094,0.000011437,"Shift-DR
0x0E400000000 (41)
0x0E500338020 (41)"
"JTAG","v1frame",7.934687562,0.000000375,"Exit1-DR"
"JTAG","v1frame",7.934687969,0.00000025,"Update-DR"
"JTAG","v1frame",7.93468825,0.000233187,"Run-Test/Idle"
"JTAG","v1frame",7.934921469,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",7.93492175,0.000000219,"Capture-DR"
"JTAG","v1frame",7.934922,0.000011437,"Shift-DR
0x0F000000002 (41)
0x00000000000 (41)"
"JTAG","v1frame",7.934933469,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.934933906,0.00000025,"Update-DR"
"JTAG","v1frame",7.934934187,0.000001625,"Run-Test/Idle"
"JTAG","v1frame",7.934935844,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",7.934936125,0.000000219,"Capture-DR"
"JTAG","v1frame",7.934936375,0.000011437,"Shift-DR
0x00000000000 (41)
0x0F000000000 (41)"
"JTAG","v1frame",7.934947844,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.934948281,0.000000219,"Update-DR"
"JTAG","v1frame",7.934948531,0.000177813,"Run-Test/Idle"
"JTAG","v1frame",7.935126375,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",7.935126656,0.000000219,"Select-IR-Scan"
"JTAG","v1frame",7.935126906,0.00000025,"Capture-IR"
"JTAG","v1frame",7.935127188,0.000001625,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",7.935128844,0.000000406,"Exit1-IR"
"JTAG","v1frame",7.935129281,0.000000219,"Update-IR"
"JTAG","v1frame",7.935129531,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",7.935129969,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",7.93513025,0.000000219,"Capture-DR"
"JTAG","v1frame",7.9351305,0.000011438,"Shift-DR
0x0E000000001 (41)
0x00000000000 (41)"
"JTAG","v1frame",7.935141969,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.935142406,0.00000025,"Update-DR"
"JTAG","v1frame",7.935142687,0.000140438,"Run-Test/Idle"
"JTAG","v1frame",7.935283156,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",7.935283437,0.000000219,"Capture-DR"
"JTAG","v1frame",7.935283688,0.000011437,"Shift-DR
0x0E000000000 (41)
0x0E000000003 (41)"
"JTAG","v1frame",7.935295156,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.935295594,0.000000219,"Update-DR"
"JTAG","v1frame",7.935295844,0.000174875,"Run-Test/Idle"
"JTAG","v1frame",7.93547075,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",7.935471031,0.000000219,"Select-IR-Scan"
"JTAG","v1frame",7.935471281,0.00000025,"Capture-IR"
"JTAG","v1frame",7.935471563,0.000001625,"Shift-IR
0x10 (5)
0x11 (5)"
"JTAG","v1frame",7.935473219,0.000000406,"Exit1-IR"
"JTAG","v1frame",7.935473656,0.000000219,"Update-IR"
"JTAG","v1frame",7.935473906,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",7.935474344,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",7.935474625,0.000000219,"Capture-DR"
"JTAG","v1frame",7.935474875,0.000009156,"Shift-DR
0x00010000 (32)
0x00007C71 (32)"
"JTAG","v1frame",7.935484062,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.9354845,0.000000219,"Update-DR"
"JTAG","v1frame",7.93548475,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",7.935485188,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",7.935485437,0.00000025,"Select-IR-Scan"
"JTAG","v1frame",7.935485719,0.00000025,"Capture-IR"
"JTAG","v1frame",7.935486,0.000001625,"Shift-IR
0x11 (5)
0x10 (5)"
"JTAG","v1frame",7.935487656,0.000000406,"Exit1-IR"
"JTAG","v1frame",7.935488094,0.000000219,"Update-IR"
"JTAG","v1frame",7.935488344,0.000151219,"Run-Test/Idle"
"JTAG","v1frame",7.935639594,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",7.935639844,0.00000025,"Capture-DR"
"JTAG","v1frame",7.935640125,0.000011438,"Shift-DR
0x0E000000000 (41)
0x0E08014101C (41)"
"JTAG","v1frame",7.935651594,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.935652031,0.000000219,"Update-DR"
"JTAG","v1frame",7.935652281,0.000188781,"Run-Test/Idle"
"JTAG","v1frame",7.935841094,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",7.935841344,0.00000025,"Select-IR-Scan"
"JTAG","v1frame",7.935841625,0.000000219,"Capture-IR"
"JTAG","v1frame",7.935841875,0.000001656,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",7.935843562,0.000000375,"Exit1-IR"
"JTAG","v1frame",7.935843969,0.00000025,"Update-IR"
"JTAG","v1frame",7.93584425,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",7.935844688,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",7.935844937,0.00000025,"Capture-DR"
"JTAG","v1frame",7.935845219,0.000011438,"Shift-DR
0x0E400000001 (41)
0x00000000000 (41)"
"JTAG","v1frame",7.935856688,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.935857125,0.000000219,"Update-DR"
"JTAG","v1frame",7.935857375,0.000158031,"Run-Test/Idle"
